dessinatrice	4.02
destin	2.7
destination	3.31
destinée	2.56
destruction	3.73
détachement	2.67
détail	2.42
détaillant	3.11
détection	2.85
détente	3.43
détenu	3.76
détergent	5.33
détermination	2.87
détonateur	3.19
détonation	2.96
détour	3.75
détresse	3.23
dette	3.9
deuil	3.8
deux	5.59
développement	3.09
déviation	3.17
devin	2.88
devinette	3.04
devis	2.52
devise	2.82
dévoilement	3.31
devoir	3.83
dévotion	2.49
dévouement	2.54
dextérité	2.95
dextre	2.54
diable	5.8
diacre	3.13
diagnostic	3.04
diagonale	4.84
dialogue	3.31
diamant	5.61
diantre	2.46
diapason	4.37
diapositive	4.8
dictaphone	3.23
dictature	3.29
dictée	4.27
diction	2.83
dictionnaire	5.6
dicton	2.93
dièdre	2.05
dièse	4.38
diesel	4.47
diète	3.84
dieu	4.51
différence	2.23
difficulté	2.75
diffusion	3.2
digestion	3.32
digne	3.13
dignité	2.83
digue	2.7
dilemme	2.88
diligence	3
dilution	3.32
dimanche	3.57
dîme	3.81
dimension	2.31
diminutif	2.77
diminution	2.64
dinde	5.76
dindon	6.05
dînette	3.75
ding	3.27
dingue	3.68
dinosaure	6.03
diplôme	5.66
dire	3.54
directeur	4.11
direction	3.74
directive	3.19
directrice	3.68
dirigeant	3.27
disciple	3.76
discipline	2.6
discorde	2.79
discours	3.71
discrétion	2.71
discussion	3.31
disparition	3.27
disparu	2.9
dispensaire	2.78
disponibilité	2.82
dispositif	3.05
disposition	2.85
dispute	3.74
disque	5.65
disquette	6.04
dissertation	3.79
distance	3.38
distinction	2.33
distorsion	3.02
distraction	2.92
distribution	3.07
dit	3.04
dite	2.51
diurne	3.27
diva	4.08
divan	5.36
diversité	3.07
divinité	2.67
division	3.88
divorce	3.84
dix	5.15
dizaine	4.06
do	4.23
docteur	5.23
doctorat	3.41
doctrine	2.84
document	4.28
documentaire	3.89
documentation	3.54
doge	2.21
dogme	2.61
doigt	5.63
dol	2.15
dollar	5.8
dom	2.08
domaine	3.22
dôme	5.02
domicile	4.53
dominateur	3.42
domination	3.31
dominatrice	2.9
domino	5.64
dommage	2.94
dompteur	4.26
don	3.72
donjon	4.11
donne	3.29
doré	4.76
dortoir	4.98
dos	5.18
dosage	3.32
dose	3.57
dossier	4.46
dot	3.41
douane	5.03
double	3.99
douce	3.95
douceur	3.34
douche	5.66
doué	4
douée	3.57
douer	2.87
douille	3.7
douillette	5.07
douleur	3.59
doute	2.03
douve	2.38
douze	5.09
doyen	3.39
dragée	2.56
dragon	5.37
drague	3.38
drain	4.1
drame	4.02
drap	5.67
drapeau	5.52
dribble	4.15
dring	3.7
drive	4.13
drogue	5.55
droit	3.11
droite	4.18
droitier	4.07
drôle	4.58
dromadaire	5.44
dru	3.03
drue	2.84
druide	4.08
dû	2.79
dualisme	2.64
dualité	2.94
duc	4.03
duchesse	4.37
due	2.59
duègne	2.23
duel	4.62
dune	4.3
duo	5.05
dupe	2.99
duperie	1.78
dure	4.02
durée	2.33
dureté	3.16
dynamique	3.25
eau(x)	5.38
ébullition	4.56
écaille	5.09
écart	3.58
échalote	5.59
échange	3.52
échangisme	3.09
écharpe	5.59
échauffement	3.29
èche	2.1
échec	3.52
échelle	5.58
échine	2.37
échiquier	4.17
écho	3.29
éclair	5.42
éclairage	4.5
éclaircie	3.83
éclat	3.75
éclatement	3.71
éclosion	3.71
écluse	4.4
école	5.48
écolier	4.95
économie	2.6
économique	2.73
écorce	5.68
écoute	3.11
écouteur	5.23
écran	5.14
écrevisse	4.81
écrin	2.68
écriteau	4.57
écritoire	3.33
écriture(s)	4.58
écrivain	4.55
écrou	3.38
écu	2.8
écueil	2.8
écume	4.09
écureuil	6.08
écurie	5.41
écusson	4.48
édifice	5.62
édition	2.83
édredon	3.16
éducation	2.83
effet(s)	1.93
efficacité	2.77
effleurement	3.38
effleurer	3.5
effort	2.74
effroi	2.54
égalité	3.31
églantine	2.39
église	5.7
égoïsme	2.9
éjaculation	5.3
éjaculer	5.33
élaboration	2.74
élan	3.88
élastique	5.65
élection	4.17
électricité	3.59
électrode	4.46
électron	3.5
élégance	3.47
élément	2.75
éléphant	5.96
élève	4.75
elfe	4.56
élite	3.14
éloge	3.02
éloquence	2.68
émail	4.2
embarras	3.14
embouteillage	4.84
embrassade	4.38
embrasser	5.17
embrochement	2.64
émeraude	5.06
émission	3.99
emmenthal	2.64
émoi	2.53
émotion	3.03
empereur	4.57
emplacement	3.28
emploi	3.63
employé	4.18
employée	3.96
employeur	4.1
empreinte	4.93
emprunt	3.35
enclos	4.4
enclume	3.67
encre	5.13
encrier	4.69
endive	3.32
endroit	2.96
enduit	2.84
énergie	3.14
enfance	4.26
enfant	5.46
enfer(s)	4.87
enflure	4.65
engagement	2.9
engin	4.26
engorgement	3.5
engrais	4.54
énigme	3.06
enjeu	2.61
ennui	3.1
enquête	3.62
enregistrement	3.43
enregistreur	4.67
enrouement	2.52
enseignante	5.23
enseigne	4.44
enseignement	3.68
ensemble	3.2
entaille	3.56
entente	3.09
enterrement	5.05
enthousiasme	3.17
entonnoir	5.71
entrain	2.65
entre	3.52
entrée	4.36
entretien	3.17
entrevue	3.7
enveloppe	6.09
envers	2.84
envie	2.39
environnement	3.88
environs	2.69
envoi	3.12
envol	4.38
envoûtement	2.77
envoûter	2.52
enzyme	3.54
épaisseur	4.2
épargne	3.13
épaule	5.81
épaulette	5.25
épave	3.77
épée	6.05
éperon	2.46
épice	4.63
épicerie	5.16
épidémie	3.41
épinard(s)	5.96
épine	5.06
épinette	5.38
épingle	5.41
épisode	3.19
éponge	5.86
épopée	2.73
époque	2.79
épouse	4.75
épouvantail	5.77
épreuve	3.34
éprouvette	5.65
équerre	4.23
équilibre	3.81
équipage	4.36
équipe	4.77
équipement	4.19
équitation	4.81
équité	2.23
érable	5.92
ère	2.91
érecteur	3.79
érectile	3.74
érection	5.49
érotique	3.44
érotisation	3.03
érotisme	3.19
erreur	3.27
éruption	4.85
escabeau	5.43
escadrille	2.69
escale	2.94
escalier	5.46
escargot	6.14
esclavage	4.39
esclave	4.57
escompte	2.68
espace	3.19
espadon	3.54
espèce(s)	2.91
espérance	2.3
espion	4.46
esplanade	2.41
espoir	2.44
esprit	2.34
esquimau	5.72
esquisse	3.38
essai	3.07
essence	4.72
essieu	3.52
essor	2.57
essoufflement	4.05
est	3.35
estime	2.47
estomac	4.68
étable	5.63
établissement	3.97
étage	4.82
étagère	5.51
étalage	4.3
étalon	4.83
étamine	2.54
étang	5.48
étape	3.23
état	2.48
étendue	3.59
éternité	2.04
étincelle	5.43
étiquette	5.16
étoffe	3.75
étoile	5.46
étonnement	3.01
étourderie	2.42
étourdissement	3.66
étranger	3.96
être	3.28
étreinte	3.53
étrier	3.89
étude(s)	3.38
étudiant	4.89
étudiante	4.99
étui	5
euh	2.91
euphorie	3.05
évacuation	3.68
évaluation	3.17
évasion	3.22
éveil	3.76
événement	2.84
éventail	5.67
évêque	5.11
éviction	2.61
évidence	2.91
évier	5.42
évolution	2.43
exaltation	2.64
examen	4.54
excellence	2.86
exception	2.79
excès	3.21
excitabilité	2.88
excitable	2.94
excitant	3.38
excitateur	3.21
excitation	3.44
excitatrice	3.24
exciter	3.5
exclamation	3.8
exclusion	2.79
exclusivité	2.58
excuse	2.43
exécution	3.19
exemple	2.84
exercice	4.53
exhiber	3.11
exhibition	3.42
exhibitionnisme	4.19
exhibitionniste	4.33
exigence	2.71
exil	3
existence	2.35
exotisme	3.57
expansion	3.16
expédition	3.52
expérience	2.62
expérimentateur	3.51
expert	3.71
expertise	2.83
explication	2.35
exploit	3.1
exploitation	2.89
explosion	4.94
exportation	3.12
exposé	3.34
exposition	3.88
expression	2.92
expulsion	3.27
extase	3.26
extension	3.57
extincteur	5.09
extraction	3.36
extrait	3.14
extrémité	3.36
exubérance	2.42
fa	3.77
fable	3.67
fabricant	2.85
fabrication	3.4
façade	4
face	5.9
facette	3.23
fâcheux	3.03
facilité	2.18
façon	2.08
facteur	4.61
facture	5.12
faculté	2.8
faible	3.62
faiblesse	2.48
faille	3.73
faillite	3.22
faim	3.48
fainéant	2.54
faire	3.24
faire-part	2.95
faisan	3.61
faisceau	3.71
fait	2.71
faîte	1.98
faite	2.86
fakir	2.9
falaise	5.08
famille	5
famine	3.71
fan	3.75
fanal	4.51
fane	3.41
fanfare	4.33
fanion	2.55
fantaisie	3.3
fantasme	3.77
fantasmer	3.6
fantôme	5.51
faon	4.81
farce	4.11
fard	3.9
fardeau	3.18
farfadet	1.66
farine	5.39
fart	2.79
fascicule	2.93
faste	2.44
fat	4.07
fatalité	3.12
fatigue	3.47
faubourg	2.79
fauche	3.34
faucon	5.75
faune	4.97
faussaire	2.38
fausse	3.13
faute	2.91
fauteuil	5.41
fauve	3.78
faux	3.38
faveur	3.07
fécond	2.71
fécondation	3.22
féconde	2.74
féconder	3.37
fécondité	3.11
fédération	2.9
fée	5.62
feindre	3.07
feinte	3.22
fellation	4.51
féminité	3.85
femme	5.36
femmelette	3.05
fémur	4.82
fendre	4.37
fenêtre	5.63
fente	4.48
fer	4.57
fer-à-cheval	5.82
ferme	5.14
fermeté	3.18
fermeture	4.06
fermier	5.19
fermière	4.67
fertilité	3.15
ferveur	2.61
fesse	5.89
festin	4.65
festival	4.67
fête	4.67
fétiche	3.1
fétichisme	3.01
feu	5.35
feuillage	5.11
feuille	5.56
feuillet	4.77
feuilleton	3.84
feutre	5.2
fève	5.45
février	3.72
fez	2.01
fi	2.28
fiabilité	2.64
fiacre	2.54
fiancé	4.3
fiancée	4.75
fiasque	2.51
fibre	4.16
ficelle	5.57
fiche	4.52
fichier	4.58
fichtre	2.21
fiction	3.14
fidèle	2.9
fidélité	2.79
fief	2.41
fiel	2.38
fiente	2.7
fier	3.75
fière	3.57
fierté	3.01
fièvre	4.3
fifre	2.35
figue	4.13
figure	4.73
figurine	4.79
fil	5.1
file	4.74
filet	5.22
fille	5.46
fillette	5.21
filleul	3.59
film	5.46
filon	2.73
filou	2.84
fils	4.91
filtre	4.52
fin	3.62
finale	3.1
finance	3.16
financement	2.82
financier	3.38
finesse	2.94
fiole	3.76
fiord	2.84
firmament	3.71
firme	3.86
fisc	2.38
fissure	4.53
fiston	3.79
fixe	3.39
fjord	3.55
flac	3.07
flaccidité	3.03
flacon	4.97
flair	3.41
flamand	4.08
flambeau	5.25
flambée	4.17
flamme	6.01
flammèche	4.46
flan	3.34
flanc	3.6
flanelle	3.85
flaque	4.68
flash	5.26
flasque	3.67
flatteur	2.41
fléau	2.63
flèche	5.79
fléchette	4.71
flegme	2.81
flemme	2.69
fleur	5.82
fleuriste	5.24
fleuve	5.3
flic	4.98
flingue	4.35
flirt	4.01
flocon	5.56
floraison	4.03
flore	4.31
flot	3.92
flottage	3.92
flotte	4.69
flotteur	4.47
flou	3.87
floue	3.9
fluide	4.58
fluidité	3.38
flûte	6.01
flux	2.7
foc	2.26
foi	2.89
foie	5.36
foin	5.76
foire	4.37
fois	2.46
fol	2.59
folie	2.91
folklore	3.68
folle	4.4
fonction	2.07
fonctionnaire	3.44
fonctionnement	1.97
fond	3.79
fondateur	2.85
fondation	3.78
fondatrice	2.46
fondre	4.35
fonds	3.7
fondue	5.08
fontaine	5.49
fonte	3.43
fontes	3.07
fonts	2.7
for	2.29
force	3.17
forêt	5.54
foreuse	3.31
forge	3.95
forgeron	4.73
format	3.15
formation	2.11
forme	3.76
formule	3.71
fors	2.37
fort	4.84
forte	4.25
forteresse	4.82
fortune	3.8
forum	3.88
fosse	4.16
fossé	4.79
fossile	5.42
fou	3.93
foudre	4.95
fouet	5.56
fougère	5.34
fougue	2.88
fouille	3.93
fouine	3.41
fouir	2.66
foulard	5.99
foule	5.72
foulque	2.11
foulure	3.53
four	5.57
fourbe	2.86
fourberie	2.43
fourche	5.27
fourchette	5.94
fourme	2.2
fourmi	6.05
fourmilière	4.65
fournaise	5.45
fourneau	5.65
fournisseur	3.33
fourre-tout	3.34
fourrure	5.69
foutre	2.99
foyer(s)	5.16
fracas	3.37
fraction	4.07
fracture	4.77
fragment	3.54
fraîche	3.67
fraîcheur	3.39
frais	3.67
fraise	5.91
framboise	6.26
framboisier	5.71
franche	3.3
franchise	2.97
frange	3.94
franque	2.46
frape	3.29
frappe	4.44
frasque	2.69
fraternisation	2.94
fraude	3.79
fraudeur	2.53
frayeur	3.17
frégate	2.53
frein	4.89
frêle	3.48
frêne	3.33
fréquence	3.16
frère	5.05
fresque	3.52
fret	2.83
frette	3.82
friabilité	2.29
friandise	5.22
fric	4.38
friche	2.45
friction	3.74
frigidaire	6.19
frigide	2.82
frigidité	2.74
frigo	6.09
frime	2.75
fringue(s)	3.04
fripe	2.79
frire	4.21
frise	4.28
frisson	4.36
frissonnement	4
frissonner	4.22
frit	4.22
frite	5.81
fritz	2.44
froc	3.14
froid	4.07
froide	4.19
froideur	3.51
froissure	3.32
frôler	3.92
fromage	5.51
fronde	3.07
front	5.38
frontière	4.12
frottement	4.05
frotter	4.42
frousse	3.2
fruit	5.89
frusques	2.4
fruste	2.77
fuel	3.44
fugue	4.01
fuir	4.21
fuite	3.64
fumée	5.34
fumeur	5.18
fumeuse	4.88
fumier	4.73
fureur	3.09
furie	3.13
fusée	5.7
fusil	5.5
fusion	3.56
fût	3.12
futur	3.19
futuriste	3.27
gâchis	3.42
gaffe	3.19
gag	2.88
gage	3.57
gages	3.3
gagnant	4.22
gai	4.61
gaie	4.07
gaieté	3.32
gain	3.07
gaine	3.79
gala	4.35
galaxie	4.93
galbe	2.74
gale	3.84
galère	3.31
galerie	4.95
galette	5.36
galle	3.83
galop	4.58
galopin	2.78
gamelle	3.76
gamin	4.61
gamine	4.23
gamme	4.55
gang	5.38
gangue	2.22
ganse	3.6
gant	5.71
garage	5.76
garantie	3.04
garce	3.23
garçon	5.4
garçonnet	4.43
garde	3.62
garde	4.29
garderie	5.29
gardien	4.66
gardienne	4.38
gare	5.27
garniture	4.7
gars	5.76
gâteau	6.08
gâterie	4.1
gauche	4.58
gaufre	5.06
gaz	4.9
gaze	3.18
gazelle	5.68
gazon	5.35
geai	4.07
géant	5.36
geindre	2.74
geisha	3.41
gel	5.13
gélatine	5.07
gelée	4.65
gémir	3.85
gémissement	3.8
gemme	2.94
gencive	5.47
gendarme	4.79
gendre	4.18
gêne	3.75
génération	3.1
générosité	2.9
genèse	2.77
génie	3.91
génital	4.6
genou	5.53
genouillère	4.57
genre	2.23
gens	5.46
gent	2.74
gentillesse	3.07
geôle	2.94
géométrie	3.89
gerbe	3.74
germanisation	2.65
germe	4.46
gestation	3.11
geste	3.57
gibecière	2.27
gibier	4.74
gicleur	3.36
gifle	5.34
gigot	3.38
gigue	4.28
gilet	5.63
gin	4.76
girafe	6.28
girl	5.8
girouette	4.87
gîte	4.1
givre	4.69
glabre	2.35
glace	5.31
glacier	5.67
glacière	5.59
glaçon	5.82
glaise	4.56
glaive	3.02
gland	4.74
glande	3.9
glas	2.46
glissade	5.79
glissière	4.09
globe	5.59
globule	4.31
gloire	3.66
glotte	2.86
glu	3.4
gnome	4.41
gobelet	5.06
godasse	3.45
goéland	5.44
goinfre	3.31
golf	5.78
golfe	5.06
gomme	5.8
gond	2.74
gonflement	4.38
gonfler	4.01
gong	3.8
gorge	5.09
gorgée	4.37
gorille	6.04
gosier	3.07
gosse	4.86
gouache	5.15
goudron	4.85
gouffre	3.82
goule	2.53
goulot	3.52
gourd	2.53
gourde	4.63
gourme	2.57
gourmet	3.49
gousse	4.4
goût	3.3
goutte	5.74
gouttelette	5.56
gouttière	4.8
gouvernail	4.51
gouvernante	4.04
gouvernement	3.45
gouverneur	3.81
grâce	2.99
gradient	2.9
gradin	4.47
graffiti	5.67
grain	5.28
graine	5.27
graissage	3.86
graisse	5.37
grammaire	3.57
gramme	4.05
grand	5.1
grandeur	3.71
grand-mère	5.45
grand-père	5.47
grand-route	4.78
grange	5.48
granit	3.89
granule	4.18
graphique	5.07
graphisme	3.48
grappe	4.84
gras	5.11
grasse	4.54
gratitude	2.75
gratte	4.29
gravier	4.66
gravité	3.25
gravure	4.42
gré	2.42
grecque	4.38
greffe	4.19
grège	2.25
grêle	5.3
grelot	4.49
grenade	5.77
grenier	5.08
grenouille	5.97
grès	2.49
grève	4.93
gribouillis	3.51
grief	2.52
griffe	5.08
gril	4.31
grill	4.77
grillage	5.06
grille	5.38
grille-pain	6.13
grillon	3.62
grimace	5.4
grippe	4.72
gris	5.47
grise	5.18
grive	2.85
grog	1.93
grognement	4.01
grondement	3.79
gros	5.26
grosse	5.7
grossesse	5.2
grosseur	4.01
grotte	5.37
groupe	4.4
groupement	3.74
grue	5.06
gruyère	3.62
gué	2.5
guêpe	5.94
guère	2.89
guérison	3
guerre	4.68
guerrier	4.47
guet	3.24
guêtre	2.51
guette	2.3
gueule	5.08
gui	3.59
guichet	4.97
guide	4.71
guides	4.55
guidon	4.91
guillemet	5.02
guillotine	4.79
guimauve	6.08
guirlande	5.21
guise	2.43
guitare	5.83
guivre	2.38
gymnaste	5.17
gymnastique	4.4
gynécologie	3.32
gynécologue	4.21
gypse	3.64
habit	5.24
habitacle	3.16
habitant	4.09
habitation	4.88
habitude	2.53
hache	5.92
hachoir	3.8
haie	4.69
haine	2.97
hâle	3.57
haleine	3.97
hall	4.95
halte	4
haltère	4.9
hamac	5.96
hamburger	6.15
hameçon	5.77
hampe	2.44
hanche	5.63
hangar	4.65
harcèlement	3.28
harceler	3.25
harde	2.47
hardes	2.57
harem	3.33
hargne	2.61
haricot	5.51
harmonica	5.83
harmonie	3.28
harnais	4.23
harpe	5.62
harpon	4.7
hasard	2.24
hâte	3.26
hausse	3.4
haussement	3.16
haut	4.65
hautbois	3.67
haute	4.67
hauteur	3.9
haut-parleur	5.42
havre	3.24
hébergement	4.16
hélice	5.35
hélicoptère	5.52
hémisphère	4.63
herbe	5.41
hère	2.38
hérisson	5.16
héritage	3.24
héritier	3.58
héritière	2.93
hermine	3.04
hernie	4.11
héros	4.52
herse	2.09
hésitation	3.07
hétérosexualité	3.93
hétérosexuel	4.06
hêtre	3.18
heure	3.7
heurt	2.68
hibou	6.19
hic	2.24
hier	3.34
hiérarchie	3.64
hiéroglyphe	4.01
hindouisme	3.46
hippocampe	5.51
hippopotame	6.18
hirondelle	6.01
histoire	3.19
historien	3.33
historienne	3.97
historique	3.07
hiver	5.16
hochet	4.65
hockey	5.61
homard	6.06
hommage	3.04
homme	5.28
homophile	3
homophilie	3.04
homosexualité	3.92
homosexuel	4.21
homosexuelle	4.03
honnêteté	2.53
honneur	2.91
honte	2.86
hôpital	5.7
hoquet	4.32
horaire	4.19
horde	2.82
horizon	4.77
horloge	5.83
hormonal	2.57
hormone	3.17
horoscope	4.23
horreur	3.31
hors	2.72
hostilité	2.84
hot(-)dog	6.12
hôte	3.99
hôtel	5.37
hotte	3.76
houe	2.66
houille	2.45
houle	3.93
houppe	2.67
housse	4.08
houx	3.92
huard	5.09
hublot	4.25
huche	2.68
huée	2.93
huer	3.42
huile	5.05
huis	2.31
huit	6.09
huître	5.65
humanisme	2.28
humanité	3.1
humble	2.93
humeur	3.04
humidité	2.76
humiliation	3.22
humilité	2.92
humour	3.32
hune	1.8
hurlement	3.79
hutte	5.08
hyène	4.73
hymen	3.61
hypnose	3.1
hypnotiseur	3.78
hypothèse	2.33
iceberg	6.01
idéal	1.88
idée	2.65
identification	3.12
identité	3.05
if	2.16
igloo	6.12
ignominie	1.9
ignorance	2.75
iguane	5.18
île	6.09
illusion	2.74
illustration	4.43
îlot	4.75
image	4.34
imagerie	3.13
imagination	2.34
imitation	3.24
immensité	3.33
immeuble	5.04
immobilité	3.33
immuabilité	2.39
impact	3.4
impatience	3.02
implantation	3.05
importance	2.19
impossibilité	2.6
impossible	2.43
imposteur	3.37
imposture	2.83
impôt	3.44
impression	2.38
imprimante	5.81
imprimerie	4.82
impuissance	3.08
impuissant	3.18
impulsion	3
impur	2.47
impureté	2.54
incendie	5.42
incertitude	2.75
inceste	3.58
incestueux	2.83
incident	3.17
incision	4.16
inclination	3.58
inconnu	3.09
inconscient	2.38
inconvénient	2.56
incorporation	2.71
incrustation	2.82
inculpé	2.6
incursion	2.52
indépendance	2.96
index	4.42
indication	3.09
indice	3.05
indien	5.5
indifférence	2.77
indignation	2.5
individu	4.3
indulgence	2.58
industrie	4.1
inertie	2.69
infarctus	3.46
infection	3.98
infertile	2.51
infertilité	2.8
infidèle	3.27
infidélité	3.08
infini	2.36
infinité	3.06
infirmerie	4.8
infirmier	5.34
infirmière	5.08
infirmité	3.81
influence	2.7
influx	3.16
information	3
ingénieur	4.15
ingrédient	4.19
initiation	3
initiative	2.65
injection	4.66
injure	2.85
injustice	2.49
innocence	2.58
innovation	2.86
inoccupé	3.04
inquiétude	2.97
inscription	3.36
insecte	5.67
insecticide	4.32
insémination	3.19
inséminer	3.42
insertion	3.33
insistance	2.78
inspecteur	4.78
inspection	3.34
inspiration	3.12
installation	3.25
instant	2.34
instinct	2.48
institut	3.67
instituteur	4.37
institution	4.28
instruction	3.33
instrument	4.93
insuline	4.13
insulte	3.19
intégration	2.92
intelligence	2.48
intensité	2.88
intention	2.05
interaction	3.01
intérêt	2.71
interlocuteur	3.41
interprétation	2.64
interrogation	3.48
interrupteur	4.28
intervalle	2.96
intervenant	3.3
intervention	2.94
intimidation	3.05
intimité	3.16
intrigue	2.86
introduction	3.13
intromission	3.07
intuition	2.91
invasion	3.44
invention	3.58
inverse	2.89
investissement	3.04
invitation	3.54
invitée	3.88
iode	4.23
ion	3.57
ire	1.94
ironie	2.5
irruption	4.03
isolement	3.28
isthme	2.22
ivoire	5.02
ivre	4.98
ivresse	3.92
jacquard	2.42
jade	4.26
jaguar	6
jais	3.15
jalon	2.28
jalouse	3.22
jalousie	2.87
jaloux	3.19
jambe	5.41
jambon	6.06
jante	2.07
janvier	4.02
jaquette	5.1
jardin	5.35
jardinier	5.09
jargon	3.07
jars	4.4
jatte	2.07
jauge	2.81
jaune	5.87
javelot	5.12
jazz	4.31
jeep	6.14
jet	5.2
jeton	5.32
jeu	4.47
jeudi	3.73
jeun (à)	3.08
jeûne	4.53
jeunesse	3.62
job	4.43
joie	3.61
joindre	3.8
joint	4.43
jointe	3.38
jonc	4.73
jonction	3.41
jonque	2.42
jouable	2.91
joue	5.21
jouer	4.74
jouet	5.85
joug	2.62
jouir	4.43
jouissance	3.55
joule	2.62
jour	4.23
journal	5.48
journaliste	4.67
journée	3.68
joute	4.05
joyau	3.68
juge	4.85
jugement	2.46
juillet	3.66
juin	4.51
juive	4.51
juke-box	5.63
jules	2.62
jumelles	5.86
jument	5.31
jungle	5.25
junte	2.21
jupe	5.96
juron	3.04
jury	4.79
jus	5.74
juste	3.13
justesse	2.58
justice	2.76
justicier	3.04
justification	2.63
jute	3.34
kangourou	6.15
kayak	5.97
képi	2.94
kermesse	2.32
kérosène	3.34
khôl	2.67
kif	2.24
kilomètre	3.26
kilt	4.15
kiosque	5.23
kir	2.21
kiwi	6.14
klaxon	5.06
koala	6.13
krach	3.22
krill	2.35
kyste	3.67
labeur	2.45
laboratoire	5.12
laboureur	4.48
labyrinthe	5.69
lac	5.44
lacet	5.48
lâcheté	2.86
lâcheuse	2.41
lacs	5.02
lactation	3.16
lacune	3
laid	4.65
laide	4.6
laideur	3.67
laie	2.58
laine	5.37
laisse	3.48
lait	5.46
laite	2.69
laitier	4.55
laitue	5.66
lama	5.55
lambeau	3.76
lame	5.34
lamelle	4.35
lampadaire	5.7
lampe	5.5
lance	4.47
lancement	3.39
lance-pierre(s)	5.22
lancer	4.26
landau	3.29
lande	2.81
langage	2.85
lange	3
langoureux	2.52
langue	5.31
languette	3.62
lanière	3.47
lanterne	5.41
lapin	5.96
laps	3.06
lapsus	2.67
laquais	2.99
laque	2.71
lard	4.5
lare	2.31
large	4.75
largeur	3.87
larme	5.32
larron	2.52
larve	4.95
las	2.8
lasse	3.22
lassitude	2.53
lasso	4.81
latte	3.17
lauréat	3.01
laurier	4.05
lavabo	5.64
lavage	4.63
lave	4.71
laveuse	5.44
lèche	4.18
lèchement	4.48
lécher	5.02
leçon	3.29
lecteur	4.34
lectrice	3.83
lecture	3.58
légalité	2.78
légende	3.44
législation	2.71
legs	4.74
légume	5.7
lemme	1.9
lendemain	2.6
lent	3.96
lente	4.05
lenteur	3.16
lentille	5.57
léopard	6.07
lèpre	4.34
lesbianisme	4.08
lesbienne	4.35
lésion	4.35
lest	2.36
leste	2.43
lettre	5.42
lettres	5.92
leurre	2.76
levée	3.17
lever	3.98
levier	4.7
lèvre	5.9
lèvres	6.1
levure	4.6
lexique	3.5
lézard	6.09
liage	2.71
liaison	3.43
liane	4.6
liant	2.49
liante	2.33
liard	2.39
liasse	3.52
libellule	5.95
libérale	2.52
libération	2.98
liberté	2.83
libido	2.91
libraire	4.71
librairie	5.27
libre	3.67
lice	3.45
licence	5.11
licorne	5.57
lie	3.05
liège	5.05
lien	2.92
lier	4
lierre	3
liesse	2.96
lieu	3.48
lieue	3.01
lieuse	2.46
lieutenant	4.11
lièvre	5.85
ligament	4.55
ligne	5.26
ligue	4.28
lilas	6.05
limace	4.93
limande	2.37
limbes	3.2
lime	5.69
limite	3.06
limonade	5.7
limousine	6
lin	4.05
linge	5.29
lingerie	5.43
linguistique	2.69
lion	5.68
lionceau	5.17
lionne	5.68
liqueur	5.15
liquide	5.31
lis	4.35
lisière	3.39
lisse	4.14
liste	5.46
lit	5.57
litière	5.34
litre	4.76
littérature	3.09
livre	5.99
livret	5.57
livreuse	3.68
lob	3.24
lobe	5.33
local	4.33
location	3.21
loch	2.54
loche	2.45
locomotive	5.82
locution	2.45
loge	4.8
logement	5.1
logiciel	4.07
logicien	2.05
logique	2.21
logis	4.06
loi	3.01
loin	4.15
loir	2.46
loisir	3.53
lombes	2.31
long	4.56
longe	3.23
longue	4.46
longueur	4.03
loque	3.08
lord	3.59
lors	2.52
losange	5.54
lot	3.92
lotion	5.08
lotte	2.76
louable	3
louage	2.69
louange	2.97
louche	4.57
louer	3.69
loueur	2.99
loueuse	2.61
louis	3.17
loup	5.77
loupe	5.87
lourd	4.48
lourde	4.07
loutre	4.65
louve	5.28
louveteau	4.92
loyauté	2.84
loyer	4.03
lubie	2.05
lubrifiant	4.66
lubrification	4.23
lubrifier	4.23
lucarne	3.3
lucidité	2.54
luette	3.54
lueur	4.27
luge	5.33
luire	3.99
lumière	4.96
lunch	4.97
lundi	3.59
lune	5.57
lunette	5.79
lunettes	6.17
lustre	4.82
luth	2.42
lutin	5.25
lutte	4.58
lutteur	4.98
luxe	4.76
lynx	5.67
lyre	3.5
lyrisme	2.15
lys	5.49
macaron	5.44
macaroni	6.08
mâche	3.96
machin	2.62
machine	4.63
mâchoire	5.41
maçon	3.36
madame	5.12
mademoiselle	4.03
madrier	3.98
magasin	5.29
magazine	5.72
mage	4.26
magicien	4.98
magie	4.36
magnétophone	5.33
mai	4.24
maigre	5.06
mail	4.4
maille	4.33
maillet	3.15
maillon	4.16
maillot	5.39
main	5.62
mainmise	2.15
maint	2.45
mainte	2.52
maintien	2.71
maire	4.91
mairie	3.43
maïs	6.13
maison	5.62
maisonnette	5.29
maître	4.15
maîtresse	4.27
maîtrise	3.15
majesté	4.1
majorité	3.44
mal	3.36
malade	4.31
maladie	4.05
maladresse	3.14
malaise	3.21
mâle	5.72
malentendu	2.69
malheur	2.72
malice	2.79
malle	4.49
mallette	4.95
malt	2.87
maman	5.25
mamelle	4.75
mamelon	5.64
mammouth	5.8
manche	5.68
mandat	3.22
mandoline	4.34
manège	5.07
manette	5.16
mangue	5.24
manie	2.93
manière	2.28
manifestation	3.6
manivelle	4.05
manne	3.38
manoeuvre	3.45
manoir	4.98
manque	2.53
mansarde	1.88
mante	3.29
manteau	5.66
